State,Year,Quarter,Level,EntityName,Count,Amount
odisha,2023,2,district,anugul,1072,1433799.0
odisha,2023,2,district,rayagada,997,1177491.0
odisha,2023,2,district,kendujhar,981,1461637.0
odisha,2023,2,district,baleshwar,958,1264858.0
odisha,2023,2,district,mayurbhanj,897,1272991.0
odisha,2023,2,district,sambalpur,787,1158501.0
odisha,2023,2,pincode,751002,407,569938.0
odisha,2023,2,pincode,751024,395,582764.0
odisha,2023,2,pincode,765001,297,350642.0
odisha,2023,2,pincode,751019,284,430138.0
odisha,2023,2,pincode,751006,254,333809.0
odisha,2023,2,pincode,751012,252,286442.0
odisha,2023,2,pincode,752101,220,269208.0
odisha,2023,2,pincode,760001,214,283329.0
odisha,2023,2,pincode,751003,213,345198.0
odisha,2023,2,pincode,751031,199,224681.0
odisha,2023,3,district,khordha,4977,6676447.0
odisha,2023,3,district,ganjam,1649,2137944.0
odisha,2023,3,district,cuttack,1615,2225354.0
odisha,2023,3,district,sundargarh,1333,1836241.0
odisha,2023,3,district,anugul,1115,1539544.0
odisha,2023,3,district,kendujhar,813,1245367.0
odisha,2023,3,district,baleshwar,730,1006763.0
odisha,2023,3,district,sambalpur,720,993849.0
odisha,2023,3,district,jajapur,715,1079031.0
odisha,2023,3,district,puri,634,959197.0
odisha,2023,3,pincode,751002,355,381118.0
odisha,2023,3,pincode,751024,333,478476.0
odisha,2023,3,pincode,751006,275,343167.0
odisha,2023,3,pincode,751019,267,396391.0
odisha,2023,3,pincode,751012,260,323269.0
odisha,2023,3,pincode,751010,256,323130.0
odisha,2023,3,pincode,751003,250,334006.0
odisha,2023,3,pincode,751021,222,282532.0
odisha,2023,3,pincode,760001,220,234243.0
odisha,2023,3,pincode,752101,209,349387.0
odisha,2023,4,district,khordha,5909,9220158.0
odisha,2023,4,district,cuttack,1778,2754968.0
odisha,2023,4,district,sundargarh,1694,2874571.0
odisha,2023,4,district,ganjam,1678,2575993.0
odisha,2023,4,district,anugul,1457,2073307.0
odisha,2023,4,district,kendujhar,1149,1904341.0
odisha,2023,4,district,baleshwar,956,1362963.0
odisha,2023,4,district,mayurbhanj,857,1488275.0
odisha,2023,4,district,jajapur,840,1318491.0
odisha,2023,4,district,sambalpur,838,1369197.0
odisha,2023,4,pincode,751002,460,702688.0
odisha,2023,4,pincode,751024,440,760850.0
odisha,2023,4,pincode,751006,348,576732.0
odisha,2023,4,pincode,751019,330,486384.0
odisha,2023,4,pincode,751003,324,479053.0
odisha,2023,4,pincode,751012,309,441879.0
odisha,2023,4,pincode,751021,281,449361.0
odisha,2023,4,pincode,751029,251,476694.0
odisha,2023,4,pincode,751010,245,336877.0
odisha,2023,4,pincode,760001,228,346015.0
odisha,2024,1,district,khordha,5623,8837542.0
odisha,2024,1,district,cuttack,1998,2814396.0
odisha,2024,1,district,ganjam,1969,2698905.0
odisha,2024,1,district,sundargarh,1828,2757561.0
odisha,2024,1,district,anugul,1658,2124479.0
odisha,2024,1,district,kendujhar,1408,2173212.0
odisha,2024,1,district,baleshwar,1081,1339379.0
odisha,2024,1,district,jajapur,1048,1347026.0
odisha,2024,1,district,mayurbhanj,994,1381800.0
odisha,2024,1,district,sambalpur,907,1410239.0
odisha,2024,1,pincode,751024,420,686625.0
odisha,2024,1,pincode,751002,417,636943.0
odisha,2024,1,pincode,751006,346,464142.0
odisha,2024,1,pincode,751019,318,604998.0
odisha,2024,1,pincode,751012,312,433196.0
odisha,2024,1,pincode,751003,308,608101.0
odisha,2024,1,pincode,758001,246,389966.0
odisha,2024,1,pincode,755026,242,301649.0
odisha,2024,1,pincode,756001,235,290678.0
odisha,2024,1,pincode,768201,231,254716.0
odisha,2024,2,district,khordha,4985,8243923.0
odisha,2024,2,district,cuttack,1898,2913443.0
odisha,2024,2,district,ganjam,1774,2491620.0
odisha,2024,2,district,sundargarh,1587,2583961.0
odisha,2024,2,district,anugul,1414,1906915.0
odisha,2024,2,district,kendujhar,1211,1932061.0
odisha,2024,2,district,baleshwar,1012,1354016.0
odisha,2024,2,district,jajapur,951,1391924.0
odisha,2024,2,district,mayurbhanj,867,1223247.0
odisha,2024,2,district,sambalpur,829,1391452.0
odisha,2024,2,pincode,751002,379,663774.0
odisha,2024,2,pincode,751024,328,607381.0
odisha,2024,2,pincode,751019,286,565898.0
odisha,2024,2,pincode,752101,252,441548.0
odisha,2024,2,pincode,768201,244,329596.0
odisha,2024,2,pincode,758035,242,411266.0
odisha,2024,2,pincode,751006,239,362941.0
odisha,2024,2,pincode,751012,232,456471.0
odisha,2024,2,pincode,751003,228,350660.0
odisha,2024,2,pincode,751021,216,377365.0
odisha,2024,3,district,khordha,6027,9409800.0
odisha,2024,3,district,cuttack,2147,3173459.0
odisha,2024,3,district,ganjam,1904,2730820.0
odisha,2024,3,district,sundargarh,1759,2865130.0
odisha,2024,3,district,angul,1598,2207127.0
odisha,2024,3,district,kendujhar,1057,1873195.0
odisha,2024,3,district,jajpur,1002,1445139.0
odisha,2024,3,district,baleswar,998,1306093.0
odisha,2024,3,district,sambalpur,921,1368331.0
odisha,2024,3,district,mayurbhanj,896,1455589.0
odisha,2024,3,pincode,751002,552,876381.0
odisha,2024,3,pincode,751006,482,711648.0
odisha,2024,3,pincode,751019,381,815307.0
odisha,2024,3,pincode,751024,361,551483.0
odisha,2024,3,pincode,768201,337,447863.0
odisha,2024,3,pincode,751017,278,376226.0
odisha,2024,3,pincode,759122,260,298511.0
odisha,2024,3,pincode,760001,247,400093.0
odisha,2024,3,pincode,751030,246,434590.0
odisha,2024,3,pincode,751010,240,361326.0
odisha,2024,4,district,khordha,7013,11119730.0
odisha,2024,4,district,cuttack,2474,3434067.0
odisha,2024,4,district,ganjam,2256,3083743.0
odisha,2024,4,district,angul,2164,2865214.0
odisha,2024,4,district,sundargarh,2121,3211980.0
odisha,2024,4,district,kendujhar,1417,2115137.0
odisha,2024,4,district,jajpur,1324,1682849.0
odisha,2024,4,district,baleswar,1306,1642759.0
odisha,2024,4,district,mayurbhanj,1213,1798191.0
odisha,2024,4,district,sambalpur,1115,1630527.0
odisha,2024,4,pincode,751002,567,876310.0
odisha,2024,4,pincode,751006,515,729337.0
odisha,2024,4,pincode,751024,467,849596.0
odisha,2024,4,pincode,751019,431,829256.0
odisha,2024,4,pincode,768201,360,463244.0
odisha,2024,4,pincode,759122,346,436905.0
odisha,2024,4,pincode,751017,328,513917.0
odisha,2024,4,pincode,752002,281,450888.0
odisha,2024,4,pincode,751010,280,433213.0
odisha,2024,4,pincode,759143,280,309452.0
puducherry,2020,2,district,puducherry,98,18574.0
puducherry,2020,2,district,yanam,12,2687.0
puducherry,2020,2,district,karaikal,1,708.0
puducherry,2020,2,district,mahe,1,282.0
puducherry,2020,2,pincode,605013,25,3845.0
puducherry,2020,2,pincode,533464,12,2687.0
puducherry,2020,2,pincode,605004,10,2018.0
puducherry,2020,2,pincode,605012,10,2001.0
puducherry,2020,2,pincode,605107,9,1869.0
puducherry,2020,2,pincode,605006,7,1139.0
puducherry,2020,2,pincode,605010,7,1269.0
puducherry,2020,2,pincode,605009,7,1444.0
puducherry,2020,2,pincode,605110,6,1510.0
puducherry,2020,2,pincode,605008,5,1037.0
puducherry,2020,3,district,puducherry,143,40754.0
puducherry,2020,3,district,yanam,25,6919.0
puducherry,2020,3,district,karaikal,14,5445.0
puducherry,2020,3,district,mahe,9,5281.0
puducherry,2020,3,pincode,605004,26,6761.0
puducherry,2020,3,pincode,533464,25,6919.0
puducherry,2020,3,pincode,605007,20,3515.0
puducherry,2020,3,pincode,605008,18,6236.0
puducherry,2020,3,pincode,605110,17,4720.0
puducherry,2020,3,pincode,605013,13,3405.0
puducherry,2020,3,pincode,605010,13,3400.0
puducherry,2020,3,pincode,605009,8,2040.0
puducherry,2020,3,pincode,605107,6,1511.0
puducherry,2020,3,pincode,673333,6,2495.0
puducherry,2020,4,district,puducherry,202,165945.0
puducherry,2020,4,district,karaikal,21,21295.0
puducherry,2020,4,district,yanam,7,5973.0
puducherry,2020,4,district,mahe,4,4742.0
puducherry,2020,4,pincode,605110,35,42490.0
puducherry,2020,4,pincode,605001,22,9452.0
puducherry,2020,4,pincode,605008,20,16367.0
puducherry,2020,4,pincode,605004,16,9285.0
puducherry,2020,4,pincode,605007,15,12698.0
puducherry,2020,4,pincode,609602,13,9812.0
puducherry,2020,4,pincode,605009,12,13308.0
puducherry,2020,4,pincode,605010,11,8563.0
puducherry,2020,4,pincode,605502,10,5826.0
puducherry,2020,4,pincode,607402,10,6812.0
puducherry,2021,1,district,puducherry,283,254440.0
puducherry,2021,1,district,karaikal,73,87255.0
puducherry,2021,1,district,yanam,8,3551.0
puducherry,2021,1,district,mahe,8,6581.0
puducherry,2021,1,pincode,605110,35,36039.0
puducherry,2021,1,pincode,605008,32,26545.0
puducherry,2021,1,pincode,609602,30,32794.0
puducherry,2021,1,pincode,605013,28,23138.0
puducherry,2021,1,pincode,605009,28,24756.0
puducherry,2021,1,pincode,605004,24,21925.0
puducherry,2021,1,pincode,605107,22,15446.0
puducherry,2021,1,pincode,609605,21,27475.0
puducherry,2021,1,pincode,605001,17,8305.0
puducherry,2021,1,pincode,605002,15,6531.0
puducherry,2021,2,district,puducherry,455,432658.0
puducherry,2021,2,district,karaikal,45,53202.0
puducherry,2021,2,district,yanam,21,10606.0
puducherry,2021,2,district,mahe,5,11811.0
puducherry,2021,2,pincode,605110,51,51808.0
puducherry,2021,2,pincode,605009,49,30103.0
puducherry,2021,2,pincode,605107,44,58548.0
puducherry,2021,2,pincode,605004,39,36832.0
puducherry,2021,2,pincode,605012,38,18088.0
puducherry,2021,2,pincode,605008,36,57929.0
puducherry,2021,2,pincode,605013,35,23436.0
puducherry,2021,2,pincode,605011,30,21954.0
puducherry,2021,2,pincode,533464,21,10606.0
puducherry,2021,2,pincode,605014,21,20694.0
puducherry,2021,3,district,puducherry,494,464835.0
puducherry,2021,3,district,karaikal,45,61640.0
puducherry,2021,3,district,mahe,16,25578.0
puducherry,2021,3,district,yanam,6,4389.0
puducherry,2021,3,pincode,605110,88,82245.0
puducherry,2021,3,pincode,605008,50,40599.0
puducherry,2021,3,pincode,605001,44,40809.0
puducherry,2021,3,pincode,605004,42,50004.0
puducherry,2021,3,pincode,605011,36,24615.0
puducherry,2021,3,pincode,605107,31,33955.0
puducherry,2021,3,pincode,605013,28,14402.0
puducherry,2021,3,pincode,605009,27,25538.0
puducherry,2021,3,pincode,605007,27,23122.0
puducherry,2021,3,pincode,605010,26,33431.0
puducherry,2021,4,district,puducherry,685,767854.0
puducherry,2021,4,district,karaikal,54,84570.0
puducherry,2021,4,district,yanam,25,60936.0
puducherry,2021,4,district,mahe,22,33247.0
puducherry,2021,4,pincode,605004,99,88881.0
puducherry,2021,4,pincode,605110,85,115489.0
puducherry,2021,4,pincode,605008,70,84065.0
puducherry,2021,4,pincode,605001,63,67663.0
puducherry,2021,4,pincode,605107,52,69467.0
puducherry,2021,4,pincode,605009,51,63088.0
puducherry,2021,4,pincode,605013,35,38864.0
puducherry,2021,4,pincode,605011,31,28219.0
puducherry,2021,4,pincode,605012,30,26162.0
puducherry,2021,4,pincode,605010,30,23780.0
puducherry,2022,1,district,puducherry,1026,1416491.0
puducherry,2022,1,district,karaikal,113,163884.0
puducherry,2022,1,district,mahe,31,51885.0
puducherry,2022,1,district,yanam,29,31144.0
puducherry,2022,1,pincode,605110,154,245314.0
puducherry,2022,1,pincode,605004,139,159538.0
puducherry,2022,1,pincode,605008,125,184389.0
puducherry,2022,1,pincode,605009,86,112704.0
puducherry,2022,1,pincode,605107,68,116251.0
puducherry,2022,1,pincode,605001,65,89168.0
puducherry,2022,1,pincode,605011,61,77242.0
puducherry,2022,1,pincode,605007,56,89895.0
puducherry,2022,1,pincode,605013,50,54205.0
puducherry,2022,1,pincode,609602,49,74226.0
puducherry,2022,2,district,puducherry,981,1315292.0
puducherry,2022,2,district,karaikal,107,163314.0
puducherry,2022,2,district,mahe,40,79820.0
puducherry,2022,2,district,yanam,28,39360.0
puducherry,2022,2,pincode,605004,111,118089.0
puducherry,2022,2,pincode,605110,107,123595.0
puducherry,2022,2,pincode,605008,96,134849.0
puducherry,2022,2,pincode,605009,83,154958.0
puducherry,2022,2,pincode,605013,71,72608.0
puducherry,2022,2,pincode,605002,70,117695.0
puducherry,2022,2,pincode,605107,62,89533.0
puducherry,2022,2,pincode,605011,60,62367.0
puducherry,2022,2,pincode,605001,51,73363.0
puducherry,2022,2,pincode,605007,49,78356.0
puducherry,2022,3,district,puducherry,1335,1659848.0
puducherry,2022,3,district,karaikal,174,251500.0
puducherry,2022,3,district,mahe,49,75160.0
puducherry,2022,3,district,yanam,27,39021.0
puducherry,2022,3,pincode,605004,151,202621.0
puducherry,2022,3,pincode,605110,151,166796.0
puducherry,2022,3,pincode,605008,140,195554.0
puducherry,2022,3,pincode,605009,128,166996.0
puducherry,2022,3,pincode,605001,117,159472.0
puducherry,2022,3,pincode,605011,95,82802.0
puducherry,2022,3,pincode,609602,81,98734.0
puducherry,2022,3,pincode,605107,81,137613.0
puducherry,2022,3,pincode,605013,71,65945.0
puducherry,2022,3,pincode,605010,70,79289.0
puducherry,2022,4,district,puducherry,1916,2147849.0
puducherry,2022,4,district,karaikal,304,389357.0
puducherry,2022,4,district,mahe,68,79299.0
puducherry,2022,4,district,yanam,43,76625.0
puducherry,2022,4,pincode,605110,274,341666.0
puducherry,2022,4,pincode,605008,205,219244.0
puducherry,2022,4,pincode,605004,184,203802.0
puducherry,2022,4,pincode,605009,158,170559.0
puducherry,2022,4,pincode,605010,143,150285.0
puducherry,2022,4,pincode,609602,133,154944.0
puducherry,2022,4,pincode,605107,128,199743.0
puducherry,2022,4,pincode,605001,123,107368.0
puducherry,2022,4,pincode,605011,122,120069.0
puducherry,2022,4,pincode,605007,109,127663.0
puducherry,2023,1,district,puducherry,1684,2191876.0
puducherry,2023,1,district,karaikal,168,247909.0
puducherry,2023,1,district,mahe,69,92308.0
puducherry,2023,1,district,yanam,34,60998.0
puducherry,2023,1,pincode,605110,257,370449.0
puducherry,2023,1,pincode,605004,181,214505.0
puducherry,2023,1,pincode,605008,140,197149.0
puducherry,2023,1,pincode,605107,128,180433.0
puducherry,2023,1,pincode,605001,122,138236.0
puducherry,2023,1,pincode,605009,120,163173.0
puducherry,2023,1,pincode,605013,111,133377.0
puducherry,2023,1,pincode,605010,104,155899.0
puducherry,2023,1,pincode,605011,103,119165.0
puducherry,2023,1,pincode,605007,100,150714.0
puducherry,2023,2,district,puducherry,1527,2210627.0
puducherry,2023,2,district,karaikal,188,252023.0
puducherry,2023,2,district,mahe,62,102248.0
puducherry,2023,2,district,yanam,32,49108.0
puducherry,2023,2,pincode,605110,205,261091.0
puducherry,2023,2,pincode,605008,174,265923.0
puducherry,2023,2,pincode,605004,163,232219.0
puducherry,2023,2,pincode,605009,102,180860.0
puducherry,2023,2,pincode,609602,102,105787.0
puducherry,2023,2,pincode,605107,98,170490.0
puducherry,2023,2,pincode,605001,93,120504.0
puducherry,2023,2,pincode,605011,91,97919.0
puducherry,2023,2,pincode,605013,90,94929.0
puducherry,2023,2,pincode,605010,89,163818.0
puducherry,2023,3,district,puducherry,1891,2380727.0
puducherry,2023,3,district,karaikal,234,352670.0
puducherry,2023,3,district,mahe,74,113412.0
puducherry,2023,3,district,yanam,33,44838.0
puducherry,2023,3,pincode,605110,242,298911.0
puducherry,2023,3,pincode,605008,191,222480.0
puducherry,2023,3,pincode,605004,179,217009.0
puducherry,2023,3,pincode,605009,149,250547.0
puducherry,2023,3,pincode,605001,139,112770.0
puducherry,2023,3,pincode,605107,137,230682.0
puducherry,2023,3,pincode,605013,134,127319.0
puducherry,2023,3,pincode,605011,121,135760.0
puducherry,2023,3,pincode,609602,115,148702.0
puducherry,2023,3,pincode,605007,111,155918.0
puducherry,2023,4,district,puducherry,2093,2921421.0
puducherry,2023,4,district,karaikal,228,321006.0
puducherry,2023,4,district,mahe,86,109590.0
puducherry,2023,4,district,yanam,40,67378.0
puducherry,2023,4,pincode,605110,298,445364.0
puducherry,2023,4,pincode,605004,218,308789.0
puducherry,2023,4,pincode,605008,208,337675.0
puducherry,2023,4,pincode,605009,168,244892.0
puducherry,2023,4,pincode,605107,160,229856.0
puducherry,2023,4,pincode,605011,148,204477.0
puducherry,2023,4,pincode,605007,137,184571.0
puducherry,2023,4,pincode,605013,130,166850.0
puducherry,2023,4,pincode,605001,118,118016.0
puducherry,2023,4,pincode,609602,116,163177.0
puducherry,2024,1,district,puducherry,2273,3067571.0
puducherry,2024,1,district,karaikal,271,445825.0
puducherry,2024,1,district,mahe,95,174996.0
puducherry,2024,1,district,yanam,63,105162.0
puducherry,2024,1,pincode,605110,337,442639.0
puducherry,2024,1,pincode,605107,234,279643.0
puducherry,2024,1,pincode,605004,215,303392.0
puducherry,2024,1,pincode,605008,177,235500.0
puducherry,2024,1,pincode,605011,148,189712.0
puducherry,2024,1,pincode,605009,147,223041.0
puducherry,2024,1,pincode,605010,140,180643.0
puducherry,2024,1,pincode,605007,136,196559.0
puducherry,2024,1,pincode,605013,129,189947.0
puducherry,2024,1,pincode,609602,112,203015.0
puducherry,2024,2,district,puducherry,1970,2832692.0
puducherry,2024,2,district,karaikal,225,327567.0
puducherry,2024,2,district,mahe,75,124200.0
puducherry,2024,2,district,yanam,34,38538.0
puducherry,2024,2,pincode,605110,271,351041.0
puducherry,2024,2,pincode,605008,197,308347.0
puducherry,2024,2,pincode,605004,193,303844.0
puducherry,2024,2,pincode,605107,174,231838.0
puducherry,2024,2,pincode,605007,141,198971.0
puducherry,2024,2,pincode,605009,131,168603.0
puducherry,2024,2,pincode,605010,126,157073.0
puducherry,2024,2,pincode,605011,120,236685.0
puducherry,2024,2,pincode,605013,113,185236.0
puducherry,2024,2,pincode,605001,109,136141.0
puducherry,2024,3,district,puducherry,2218,3327539.0
puducherry,2024,3,district,karaikal,234,399089.0
puducherry,2024,3,district,mahe,103,157491.0
puducherry,2024,3,district,yanam,45,84404.0
puducherry,2024,3,pincode,605009,287,408837.0
puducherry,2024,3,pincode,605110,236,369114.0
puducherry,2024,3,pincode,605001,204,268823.0
puducherry,2024,3,pincode,605008,188,300022.0
puducherry,2024,3,pincode,605007,144,233518.0
puducherry,2024,3,pincode,605011,143,209036.0
puducherry,2024,3,pincode,605005,110,151004.0
puducherry,2024,3,pincode,605013,110,155410.0
puducherry,2024,3,pincode,605004,109,181091.0
puducherry,2024,3,pincode,673310,103,157491.0
puducherry,2024,4,district,puducherry,2410,3316201.0
puducherry,2024,4,district,karaikal,273,342060.0
puducherry,2024,4,district,mahe,102,162441.0
puducherry,2024,4,district,yanam,53,75331.0
puducherry,2024,4,pincode,605009,284,353074.0
puducherry,2024,4,pincode,605110,258,380575.0
puducherry,2024,4,pincode,605001,227,287887.0
puducherry,2024,4,pincode,605008,224,364534.0
puducherry,2024,4,pincode,609602,138,163124.0
puducherry,2024,4,pincode,605007,135,236186.0
puducherry,2024,4,pincode,605011,132,139913.0
puducherry,2024,4,pincode,605004,120,154758.0
puducherry,2024,4,pincode,605005,113,144470.0
puducherry,2024,4,pincode,605013,104,157876.0
punjab,2020,2,district,ludhiana,558,104769.0
punjab,2020,2,district,sas nagar,352,63936.0
punjab,2020,2,district,jalandhar,296,54064.0
punjab,2020,2,district,amritsar,156,31594.0
punjab,2020,2,district,patiala,107,21680.0
punjab,2020,2,district,bathinda,76,16389.0
punjab,2020,2,district,hoshiarpur,73,15546.0
punjab,2020,2,district,sangrur,64,12663.0
punjab,2020,2,district,sri muktsar sahib,50,9490.0
punjab,2020,2,district,tarn taran,35,7444.0
punjab,2020,2,pincode,143001,122,23909.0
punjab,2020,2,pincode,144008,99,15954.0
punjab,2020,2,pincode,140301,67,11885.0
punjab,2020,2,pincode,141001,66,12585.0
punjab,2020,2,pincode,141008,65,10793.0
punjab,2020,2,pincode,141003,61,10348.0
punjab,2020,2,pincode,140603,52,10310.0
punjab,2020,2,pincode,141010,47,9317.0
punjab,2020,2,pincode,160104,44,7162.0
punjab,2020,2,pincode,140501,38,5579.0
punjab,2020,3,district,ludhiana,580,147327.0
punjab,2020,3,district,sas nagar,361,98689.0
punjab,2020,3,district,jalandhar,209,64695.0
punjab,2020,3,district,patiala,202,55606.0
punjab,2020,3,district,amritsar,194,52044.0
punjab,2020,3,district,bathinda,142,38321.0
punjab,2020,3,district,tarn taran,81,18363.0
punjab,2020,3,district,hoshiarpur,80,22366.0
punjab,2020,3,district,rupnagar,66,21805.0
punjab,2020,3,district,sangrur,66,19107.0
punjab,2020,3,pincode,143001,136,35876.0
punjab,2020,3,pincode,141008,90,19081.0
punjab,2020,3,pincode,140603,69,20263.0
punjab,2020,3,pincode,140301,66,20065.0
punjab,2020,3,pincode,143422,55,10943.0
punjab,2020,3,pincode,147001,52,16109.0
punjab,2020,3,pincode,141003,46,12736.0
punjab,2020,3,pincode,141001,42,12569.0
punjab,2020,3,pincode,141010,41,8132.0
punjab,2020,3,pincode,151001,41,13101.0
punjab,2020,4,district,ludhiana,516,306909.0
punjab,2020,4,district,sas nagar,365,275714.0
punjab,2020,4,district,jalandhar,249,179846.0
punjab,2020,4,district,amritsar,179,180379.0
punjab,2020,4,district,bathinda,159,131704.0
punjab,2020,4,district,patiala,156,100202.0
punjab,2020,4,district,hoshiarpur,99,104137.0
punjab,2020,4,district,sangrur,79,27515.0
punjab,2020,4,district,firozepur,75,63082.0
punjab,2020,4,district,pathankot,74,103285.0
punjab,2020,4,pincode,143001,123,81797.0
punjab,2020,4,pincode,141008,69,48316.0
punjab,2020,4,pincode,140603,67,53258.0
punjab,2020,4,pincode,144005,51,28200.0
punjab,2020,4,pincode,151005,49,41970.0
punjab,2020,4,pincode,141010,46,28298.0
punjab,2020,4,pincode,145001,44,60796.0
punjab,2020,4,pincode,141003,42,20814.0
punjab,2020,4,pincode,140301,41,29686.0
punjab,2020,4,pincode,140308,39,21359.0
punjab,2021,1,district,ludhiana,861,369315.0
punjab,2021,1,district,sas nagar,535,368411.0
punjab,2021,1,district,amritsar,324,190419.0
punjab,2021,1,district,jalandhar,261,170388.0
punjab,2021,1,district,patiala,236,131202.0
punjab,2021,1,district,bathinda,220,150288.0
punjab,2021,1,district,sangrur,165,118078.0
punjab,2021,1,district,hoshiarpur,151,138240.0
punjab,2021,1,district,fazilka,125,82640.0
punjab,2021,1,district,firozepur,113,101355.0
punjab,2021,1,pincode,143001,212,90359.0
punjab,2021,1,pincode,141008,132,47671.0
punjab,2021,1,pincode,141003,96,29227.0
punjab,2021,1,pincode,160055,87,43636.0
punjab,2021,1,pincode,140603,74,55956.0
punjab,2021,1,pincode,151005,60,47191.0
punjab,2021,1,pincode,141007,57,16218.0
punjab,2021,1,pincode,147001,56,35180.0
punjab,2021,1,pincode,141010,55,16027.0
punjab,2021,1,pincode,151001,55,17597.0
punjab,2021,2,district,ludhiana,898,599843.0
punjab,2021,2,district,sas nagar,587,542602.0
punjab,2021,2,district,amritsar,399,363006.0
punjab,2021,2,district,jalandhar,288,271427.0
punjab,2021,2,district,bathinda,273,242611.0
punjab,2021,2,district,patiala,256,207085.0
punjab,2021,2,district,hoshiarpur,159,280629.0
punjab,2021,2,district,sangrur,157,130688.0
punjab,2021,2,district,fazilka,143,107808.0
punjab,2021,2,district,pathankot,142,161045.0
punjab,2021,2,pincode,143001,266,228609.0
punjab,2021,2,pincode,141008,136,77033.0
punjab,2021,2,pincode,140603,107,130579.0
punjab,2021,2,pincode,145001,95,90397.0
punjab,2021,2,pincode,141003,86,62933.0
punjab,2021,2,pincode,151001,83,64141.0
punjab,2021,2,pincode,151005,81,92499.0
punjab,2021,2,pincode,141001,72,62977.0
punjab,2021,2,pincode,140301,63,57128.0
punjab,2021,2,pincode,141007,55,36304.0
punjab,2021,3,district,ludhiana,988,855879.0
punjab,2021,3,district,sas nagar,610,742657.0
punjab,2021,3,district,jalandhar,448,478633.0
punjab,2021,3,district,amritsar,369,332103.0
punjab,2021,3,district,sangrur,353,250351.0
punjab,2021,3,district,bathinda,275,301456.0
punjab,2021,3,district,patiala,268,266364.0
punjab,2021,3,district,mansa,197,99917.0
punjab,2021,3,district,hoshiarpur,181,306291.0
punjab,2021,3,district,pathankot,165,291101.0
punjab,2021,3,pincode,143001,238,172614.0
punjab,2021,3,pincode,148001,175,72332.0
punjab,2021,3,pincode,151501,157,57910.0
punjab,2021,3,pincode,141008,141,112886.0
punjab,2021,3,pincode,141001,130,119194.0
punjab,2021,3,pincode,140603,115,110933.0
punjab,2021,3,pincode,151001,108,55392.0
punjab,2021,3,pincode,145001,99,190421.0
punjab,2021,3,pincode,144001,81,68353.0
punjab,2021,3,pincode,140308,75,89301.0
punjab,2021,4,district,sas nagar,1079,1484361.0
punjab,2021,4,district,ludhiana,863,1315925.0
punjab,2021,4,district,mansa,563,282635.0
punjab,2021,4,district,jalandhar,504,737684.0
punjab,2021,4,district,amritsar,482,837451.0
punjab,2021,4,district,bathinda,458,618169.0
punjab,2021,4,district,patiala,350,513607.0
punjab,2021,4,district,hoshiarpur,347,722687.0
punjab,2021,4,district,sangrur,277,286504.0
punjab,2021,4,district,pathankot,245,523947.0
punjab,2021,4,pincode,151501,512,194744.0
punjab,2021,4,pincode,143001,300,464854.0
punjab,2021,4,pincode,140603,194,223898.0
punjab,2021,4,pincode,140301,190,304498.0
punjab,2021,4,pincode,151005,155,165702.0
punjab,2021,4,pincode,145001,142,277681.0
punjab,2021,4,pincode,141008,131,146870.0
punjab,2021,4,pincode,147001,94,110103.0
punjab,2021,4,pincode,140308,93,119794.0
punjab,2021,4,pincode,141001,91,90421.0
punjab,2022,1,district,ludhiana,1184,2120278.0
punjab,2022,1,district,sas nagar,1135,1845468.0
punjab,2022,1,district,mansa,699,450234.0
punjab,2022,1,district,jalandhar,652,1032157.0
punjab,2022,1,district,bathinda,521,781949.0
punjab,2022,1,district,amritsar,455,881679.0
punjab,2022,1,district,patiala,399,974671.0
punjab,2022,1,district,hoshiarpur,371,746598.0
punjab,2022,1,district,sangrur,300,424823.0
punjab,2022,1,district,pathankot,240,472435.0
punjab,2022,1,pincode,151501,630,257611.0
punjab,2022,1,pincode,143001,290,478639.0
punjab,2022,1,pincode,140603,209,305066.0
punjab,2022,1,pincode,151005,177,256015.0
punjab,2022,1,pincode,140301,171,309608.0
punjab,2022,1,pincode,141001,165,296119.0
punjab,2022,1,pincode,151001,155,131650.0
punjab,2022,1,pincode,141008,155,277049.0
punjab,2022,1,pincode,145001,147,282123.0
punjab,2022,1,pincode,148001,114,69407.0
punjab,2022,2,district,sas nagar,1609,2609655.0
punjab,2022,2,district,ludhiana,1508,2179780.0
punjab,2022,2,district,jalandhar,874,1485593.0
punjab,2022,2,district,amritsar,686,1193605.0
punjab,2022,2,district,patiala,635,1167226.0
punjab,2022,2,district,bathinda,614,957624.0
punjab,2022,2,district,hoshiarpur,404,786570.0
punjab,2022,2,district,sangrur,403,562768.0
punjab,2022,2,district,pathankot,345,563810.0
punjab,2022,2,district,mansa,245,348275.0
punjab,2022,2,pincode,143001,447,708848.0
punjab,2022,2,pincode,140603,265,405702.0
punjab,2022,2,pincode,140301,261,441501.0
punjab,2022,2,pincode,145001,222,315954.0
punjab,2022,2,pincode,141008,195,225458.0
punjab,2022,2,pincode,151001,190,220126.0
punjab,2022,2,pincode,151005,184,234168.0
punjab,2022,2,pincode,141001,177,305847.0
punjab,2022,2,pincode,147001,170,270493.0
punjab,2022,2,pincode,144001,167,232088.0
punjab,2022,3,district,sas nagar,2303,3176155.0
punjab,2022,3,district,ludhiana,1961,2687099.0
punjab,2022,3,district,amritsar,1031,1765869.0
punjab,2022,3,district,jalandhar,1006,1468356.0
punjab,2022,3,district,bathinda,797,1211130.0
